"","data.pct_covid","data.covid_se","data.pct_covid_unw","data.covid_se_unw","data.sample_size","data.country","data.iso_code","data.gid_0","data.survey_date","status"
"664",0.025991,0.0024,0.024944,0.001972,6254,"Brazil","BRA","BRA","20220215","success"
"665",0.022069,0.002241,0.023244,0.001928,6109,"Brazil","BRA","BRA","20220216","success"
"666",0.028833,0.002941,0.027428,0.002132,5870,"Brazil","BRA","BRA","20220217","success"
"667",0.033726,0.003599,0.029456,0.002309,5364,"Brazil","BRA","BRA","20220218","success"
"668",0.023318,0.002419,0.022422,0.001983,5575,"Brazil","BRA","BRA","20220219","success"
"669",0.029737,0.002954,0.025816,0.002047,6004,"Brazil","BRA","BRA","20220220","success"
"670",0.026071,0.002902,0.021206,0.001854,6036,"Brazil","BRA","BRA","20220221","success"
"671",0.025577,0.002578,0.023394,0.00194,6070,"Brazil","BRA","BRA","20220222","success"
"672",0.020444,0.002199,0.020608,0.001877,5726,"Brazil","BRA","BRA","20220223","success"
"673",0.025209,0.002762,0.02202,0.002022,5268,"Brazil","BRA","BRA","20220224","success"
"674",0.027605,0.003089,0.024111,0.002212,4811,"Brazil","BRA","BRA","20220225","success"
"675",0.021872,0.00278,0.02012,0.002054,4672,"Brazil","BRA","BRA","20220226","success"
"676",0.017752,0.002249,0.016593,0.001806,5002,"Brazil","BRA","BRA","20220227","success"
"677",0.021306,0.002882,0.017783,0.001818,5286,"Brazil","BRA","BRA","20220228","success"
"678",0.018602,0.002333,0.015535,0.001634,5729,"Brazil","BRA","BRA","20220301","success"
"679",0.016987,0.002383,0.014063,0.001533,5902,"Brazil","BRA","BRA","20220302","success"
"680",0.018342,0.00253,0.014618,0.001612,5541,"Brazil","BRA","BRA","20220303","success"
"681",0.025305,0.004205,0.021813,0.002066,4997,"Brazil","BRA","BRA","20220304","success"
"682",0.018669,0.002569,0.015197,0.00173,5001,"Brazil","BRA","BRA","20220305","success"
"683",0.019245,0.002805,0.01518,0.001664,5402,"Brazil","BRA","BRA","20220306","success"
"684",0.017812,0.002964,0.014634,0.001645,5330,"Brazil","BRA","BRA","20220307","success"
"685",0.023106,0.003504,0.017221,0.00183,5052,"Brazil","BRA","BRA","20220308","success"
"686",0.014718,0.002825,0.0143,0.001864,4056,"Brazil","BRA","BRA","20220309","success"
"687",0.018432,0.002386,0.015175,0.001596,5865,"Brazil","BRA","BRA","20220310","success"
"688",0.018322,0.002605,0.013845,0.001643,5056,"Brazil","BRA","BRA","20220311","success"
"689",0.015582,0.002281,0.014125,0.001688,4885,"Brazil","BRA","BRA","20220312","success"
"690",0.018558,0.002356,0.016074,0.00169,5537,"Brazil","BRA","BRA","20220313","success"
"691",0.018477,0.002441,0.015747,0.001638,5779,"Brazil","BRA","BRA","20220314","success"
"692",0.020188,0.002577,0.01679,0.001708,5658,"Brazil","BRA","BRA","20220315","success"
"693",0.019527,0.00255,0.016289,0.001732,5341,"Brazil","BRA","BRA","20220316","success"
"694",0.015789,0.00238,0.013604,0.00173,4484,"Brazil","BRA","BRA","20220317","success"
"695",0.020842,0.004,0.016835,0.002639,2376,"Brazil","BRA","BRA","20220318","success"
"696",0.016903,0.002798,0.016453,0.002308,3039,"Brazil","BRA","BRA","20220319","success"
"697",0.012332,0.002109,0.011259,0.001583,4441,"Brazil","BRA","BRA","20220320","success"
"698",0.012683,0.002221,0.011046,0.001637,4074,"Brazil","BRA","BRA","20220321","success"
"699",0.0158,0.003048,0.014728,0.002311,2716,"Brazil","BRA","BRA","20220322","success"
"700",0.016881,0.00234,0.014536,0.001538,6054,"Brazil","BRA","BRA","20220323","success"
"701",0.014584,0.001847,0.014371,0.00153,6054,"Brazil","BRA","BRA","20220324","success"
"702",0.015196,0.001983,0.013133,0.001506,5711,"Brazil","BRA","BRA","20220325","success"
"703",0.017377,0.002185,0.016182,0.001655,5809,"Brazil","BRA","BRA","20220326","success"
"704",0.01346,0.001908,0.012359,0.001365,6554,"Brazil","BRA","BRA","20220327","success"
"705",0.017116,0.002289,0.013701,0.001476,6204,"Brazil","BRA","BRA","20220328","success"
"706",0.011567,0.002006,0.010599,0.00135,5755,"Brazil","BRA","BRA","20220329","success"
"707",0.021721,0.002911,0.01675,0.001751,5373,"Brazil","BRA","BRA","20220330","success"
"708",0.033692,0.016166,0.016222,0.00181,4870,"Brazil","BRA","BRA","20220331","success"
"709",0.021699,0.003188,0.016227,0.001897,4437,"Brazil","BRA","BRA","20220401","success"
"710",0.016051,0.002302,0.013195,0.001678,4623,"Brazil","BRA","BRA","20220402","success"
"711",0.017726,0.002676,0.014433,0.001666,5127,"Brazil","BRA","BRA","20220403","success"
"712",0.017835,0.002373,0.014606,0.001674,5135,"Brazil","BRA","BRA","20220404","success"
"713",0.014249,0.002184,0.013125,0.001581,5181,"Brazil","BRA","BRA","20220405","success"
"714",0.01468,0.002511,0.012559,0.001598,4857,"Brazil","BRA","BRA","20220406","success"
"715",0.014702,0.002045,0.015098,0.001817,4504,"Brazil","BRA","BRA","20220407","success"
"716",0.013842,0.002349,0.012794,0.001798,3908,"Brazil","BRA","BRA","20220408","success"
"717",0.018204,0.003209,0.013539,0.001781,4210,"Brazil","BRA","BRA","20220409","success"
"718",0.021401,0.003223,0.015051,0.001785,4651,"Brazil","BRA","BRA","20220410","success"
"719",0.030645,0.009696,0.018816,0.001976,4730,"Brazil","BRA","BRA","20220411","success"
"720",0.026414,0.003589,0.018378,0.001975,4625,"Brazil","BRA","BRA","20220412","success"
"721",0.022095,0.003218,0.017524,0.001992,4337,"Brazil","BRA","BRA","20220413","success"
"722",0.022777,0.003548,0.016558,0.002021,3986,"Brazil","BRA","BRA","20220414","success"
"723",0.018415,0.002705,0.016553,0.001835,4833,"Brazil","BRA","BRA","20220415","success"
"724",0.01602,0.002535,0.013094,0.001652,4735,"Brazil","BRA","BRA","20220416","success"
"725",0.023389,0.00336,0.02,0.00201,4850,"Brazil","BRA","BRA","20220417","success"
"726",0.021536,0.002594,0.018491,0.001841,5354,"Brazil","BRA","BRA","20220418","success"
"727",0.021738,0.002553,0.019044,0.00185,5461,"Brazil","BRA","BRA","20220419","success"
"728",0.024569,0.003618,0.019884,0.001978,4979,"Brazil","BRA","BRA","20220420","success"
"729",0.019337,0.002359,0.019188,0.00196,4899,"Brazil","BRA","BRA","20220421","success"
"730",0.019188,0.002395,0.019092,0.001993,4714,"Brazil","BRA","BRA","20220422","success"
"731",0.023273,0.002844,0.021132,0.002204,4259,"Brazil","BRA","BRA","20220423","success"
"732",0.015729,0.002491,0.014654,0.001726,4845,"Brazil","BRA","BRA","20220424","success"
"733",0.019023,0.002399,0.017103,0.001839,4970,"Brazil","BRA","BRA","20220425","success"
"734",0.023523,0.002648,0.021331,0.002031,5063,"Brazil","BRA","BRA","20220426","success"
"735",0.028638,0.003398,0.02376,0.002199,4798,"Brazil","BRA","BRA","20220427","success"
"736",0.021835,0.002749,0.021681,0.002177,4474,"Brazil","BRA","BRA","20220428","success"
"737",0.025015,0.003162,0.022331,0.002367,3896,"Brazil","BRA","BRA","20220429","success"
"738",0.027652,0.003545,0.023492,0.002475,3746,"Brazil","BRA","BRA","20220430","success"
"739",0.019827,0.002905,0.017925,0.002108,3961,"Brazil","BRA","BRA","20220501","success"
"740",0.024837,0.003334,0.022637,0.002272,4285,"Brazil","BRA","BRA","20220502","success"
"741",0.021339,0.003225,0.019003,0.002041,4473,"Brazil","BRA","BRA","20220503","success"
"742",0.025491,0.00321,0.023149,0.002335,4147,"Brazil","BRA","BRA","20220504","success"
"743",0.023444,0.002928,0.023369,0.002357,4108,"Brazil","BRA","BRA","20220505","success"
"744",0.024493,0.003238,0.02224,0.002399,3777,"Brazil","BRA","BRA","20220506","success"
"745",0.025899,0.00456,0.020268,0.002332,3651,"Brazil","BRA","BRA","20220507","success"
"746",0.027904,0.004985,0.024203,0.002593,3512,"Brazil","BRA","BRA","20220508","success"
"747",0.022507,0.002804,0.02332,0.002282,4374,"Brazil","BRA","BRA","20220509","success"
"748",0.025541,0.003083,0.022999,0.002251,4435,"Brazil","BRA","BRA","20220510","success"
"749",0.026119,0.003232,0.026587,0.002356,4664,"Brazil","BRA","BRA","20220511","success"
"750",0.032961,0.00349,0.029757,0.002504,4604,"Brazil","BRA","BRA","20220512","success"
"751",0.029771,0.003236,0.030005,0.002612,4266,"Brazil","BRA","BRA","20220513","success"
"752",0.031216,0.003401,0.029945,0.002704,3974,"Brazil","BRA","BRA","20220514","success"
"753",0.022425,0.002906,0.023477,0.002253,4515,"Brazil","BRA","BRA","20220515","success"
"754",0.02576,0.002697,0.027489,0.002359,4802,"Brazil","BRA","BRA","20220516","success"
"755",0.024051,0.002628,0.024524,0.002249,4730,"Brazil","BRA","BRA","20220517","success"
"756",0.035188,0.003476,0.032078,0.002585,4645,"Brazil","BRA","BRA","20220518","success"
"757",0.027291,0.003171,0.028571,0.002451,4620,"Brazil","BRA","BRA","20220519","success"
"758",0.028566,0.00329,0.028093,0.002594,4058,"Brazil","BRA","BRA","20220520","success"
"759",0.029683,0.003359,0.026024,0.002471,4150,"Brazil","BRA","BRA","20220521","success"
"760",0.025472,0.002711,0.025924,0.002336,4629,"Brazil","BRA","BRA","20220522","success"
"761",0.030309,0.00306,0.02873,0.002393,4873,"Brazil","BRA","BRA","20220523","success"
"762",0.034054,0.0038,0.031674,0.002512,4862,"Brazil","BRA","BRA","20220524","success"
"763",0.038316,0.003279,0.040312,0.002858,4738,"Brazil","BRA","BRA","20220525","success"
"764",0.033664,0.003074,0.03641,0.002725,4724,"Brazil","BRA","BRA","20220526","success"
"765",0.035554,0.003817,0.035218,0.002853,4174,"Brazil","BRA","BRA","20220527","success"
"766",0.037981,0.003622,0.040964,0.003077,4150,"Brazil","BRA","BRA","20220528","success"
"767",0.038267,0.004431,0.033461,0.002625,4692,"Brazil","BRA","BRA","20220529","success"
"768",0.034501,0.003198,0.037897,0.002726,4908,"Brazil","BRA","BRA","20220530","success"
"769",0.03859,0.003832,0.038219,0.002734,4919,"Brazil","BRA","BRA","20220531","success"
"770",0.03463,0.003364,0.040321,0.002786,4985,"Brazil","BRA","BRA","20220601","success"
"771",0.045672,0.004639,0.045501,0.002984,4879,"Brazil","BRA","BRA","20220602","success"
"772",0.047215,0.00399,0.047049,0.003097,4676,"Brazil","BRA","BRA","20220603","success"
"773",0.041902,0.004445,0.038525,0.002959,4231,"Brazil","BRA","BRA","20220604","success"
"774",0.040531,0.003707,0.041074,0.00283,4918,"Brazil","BRA","BRA","20220605","success"
"775",0.042769,0.003952,0.042347,0.002807,5148,"Brazil","BRA","BRA","20220606","success"
"776",0.038182,0.003413,0.041285,0.002776,5135,"Brazil","BRA","BRA","20220607","success"
"777",0.046844,0.003473,0.050531,0.003071,5086,"Brazil","BRA","BRA","20220608","success"
"778",0.045089,0.003741,0.045782,0.002955,5002,"Brazil","BRA","BRA","20220609","success"
"779",0.043827,0.004086,0.046522,0.003091,4643,"Brazil","BRA","BRA","20220610","success"
"780",0.048706,0.004402,0.045927,0.003081,4616,"Brazil","BRA","BRA","20220611","success"
"781",0.036701,0.004209,0.033844,0.002638,4698,"Brazil","BRA","BRA","20220612","success"
"782",0.044975,0.0034,0.045951,0.002897,5223,"Brazil","BRA","BRA","20220613","success"
"783",0.048568,0.003777,0.047355,0.002839,5596,"Brazil","BRA","BRA","20220614","success"
"784",0.052927,0.003977,0.052181,0.003103,5136,"Brazil","BRA","BRA","20220615","success"
"785",0.043269,0.003628,0.044231,0.002851,5200,"Brazil","BRA","BRA","20220616","success"
"786",0.049387,0.003834,0.05212,0.003197,4835,"Brazil","BRA","BRA","20220617","success"
"787",0.051299,0.004058,0.050516,0.003177,4751,"Brazil","BRA","BRA","20220618","success"
"788",0.055246,0.004539,0.048785,0.003003,5145,"Brazil","BRA","BRA","20220619","success"
"789",0.052171,0.004028,0.050156,0.002958,5443,"Brazil","BRA","BRA","20220620","success"
"790",0.054831,0.004296,0.051784,0.003069,5214,"Brazil","BRA","BRA","20220621","success"
"791",0.047287,0.003619,0.050474,0.003111,4953,"Brazil","BRA","BRA","20220622","success"
"792",0.055986,0.004014,0.055972,0.003316,4806,"Brazil","BRA","BRA","20220623","success"
"793",0.056507,0.004377,0.0553,0.003386,4557,"Brazil","BRA","BRA","20220624","success"
"794",0.058743,0.004601,0.056418,0.003487,4378,"Brazil","BRA","BRA","20220625","success"
